LAT,LON,YEAR,MO,DY,QV2M,KT,DTI,SII
28.67591,77.11321,1999,2,14,0.0052,0.73,7.22,5.41
28.67591,77.11321,1999,2,15,0.005015,0.64,7.58,4.82
28.67591,77.11321,1999,2,16,0.005318,0.52,8.46,3.94
28.67591,77.11321,1999,2,17,0.006268,0.67,8.32,5.1
28.67591,77.11321,1999,2,18,0.006824,0.7,7.94,5.31
28.67591,77.11321,1999,2,19,0.005866,0.7,7.81,5.41
28.67591,77.11321,1999,2,20,0.005066,0.68,7.88,5.23
28.67591,77.11321,1999,2,21,0.004498,0.73,7.63,5.69
28.67591,77.11321,1999,2,22,0.004522,0.54,8.53,4.21
28.67591,77.11321,1999,2,23,0.006675,0.49,8.63,3.88
28.67591,77.11321,1999,2,24,0.007294,0.62,8.61,4.95
28.67591,77.11321,1999,2,25,0.005729,0.51,7.91,4.1
28.67591,77.11321,1999,2,26,0.003956,0.63,7.68,5.11
28.67591,77.11321,1999,2,27,0.003086,0.71,7.09,5.75
28.67591,77.11321,1999,2,28,0.00317,0.72,7.06,5.92
28.67591,77.11321,1999,3,1,0.003194,0.73,7.43,6.03
28.67591,77.11321,1999,3,2,0.005072,0.72,7.74,5.98
28.67591,77.11321,1999,3,3,0.005954,0.71,8.34,5.9
28.67591,77.11321,1999,3,4,0.006093,0.69,8.61,5.8
28.67591,77.11321,1999,3,5,0.006212,0.61,8.69,5.15
28.67591,77.11321,1999,3,6,0.006218,0.7,9.13,5.99
28.67591,77.11321,1999,3,7,0.006383,0.62,8.54,5.26
28.67591,77.11321,1999,3,8,0.006249,0.72,8.43,6.16
28.67591,77.11321,1999,3,9,0.003927,0.73,8.54,6.33
28.67591,77.11321,1999,3,10,0.004665,0.7,7.78,6.08
28.67591,77.11321,1999,3,11,0.004017,0.75,7.42,6.61
28.67591,77.11321,1999,3,12,0.003231,0.75,7.32,6.6
28.67591,77.11321,1999,3,13,0.002792,0.76,7.02,6.73
28.67591,77.11321,1999,3,14,0.001871,0.76,7.15,6.75
28.67591,77.11321,1999,3,15,0.002215,0.76,7.42,6.8
28.67591,77.11321,1999,3,16,0.002042,0.74,7.74,6.69
28.67591,77.11321,1999,3,17,0.00319,0.74,7.81,6.67
28.67591,77.11321,1999,3,18,0.003141,0.7,7.72,6.41
28.67591,77.11321,1999,3,19,0.002072,0.75,7.35,6.92
28.67591,77.11321,1999,3,20,0.002532,0.7,7.76,6.43
28.67591,77.11321,1999,3,21,0.002665,0.77,7.16,7.11
28.67591,77.11321,1999,3,22,0.002549,0.75,7.62,7
28.67591,77.11321,1999,3,23,0.002615,0.75,7.7,7.01
28.67591,77.11321,1999,3,24,0.003192,0.69,8.25,6.5
28.67591,77.11321,1999,3,25,0.00363,0.73,8.49,6.93
28.67591,77.11321,1999,3,26,0.00311,0.7,7.96,6.64
28.67591,77.11321,1999,3,27,0.001691,0.69,7.69,6.62
28.67591,77.11321,1999,3,28,0.002159,0.7,7.98,6.68
28.67591,77.11321,1999,3,29,0.002541,0.71,8.44,6.82
28.67591,77.11321,1999,3,30,0.002282,0.64,8.34,6.18
28.67591,77.11321,1999,3,31,0.002791,0.67,8.69,6.54
28.67591,77.11321,1999,4,1,0.002911,0.68,8.83,6.67
28.67591,77.11321,1999,4,2,0.002999,0.72,8.56,7.09
28.67591,77.11321,1999,4,3,0.001326,0.71,8.47,7.05
28.67591,77.11321,1999,4,4,0.000899,0.7,8.15,6.89
28.67591,77.11321,1999,4,5,0.001584,0.73,8.07,7.3
28.67591,77.11321,1999,4,6,0.002424,0.72,8.51,7.18
28.67591,77.11321,1999,4,7,0.003239,0.73,8.47,7.29
28.67591,77.11321,1999,4,8,0.004191,0.71,8.79,7.14
28.67591,77.11321,1999,4,9,0.003285,0.74,8.44,7.45
28.67591,77.11321,1999,4,10,0.003404,0.73,8.63,7.37
28.67591,77.11321,1999,4,11,0.003368,0.72,8.74,7.29
28.67591,77.11321,1999,4,12,0.003088,0.71,8.59,7.28
28.67591,77.11321,1999,4,13,0.001557,0.67,7.72,6.88
28.67591,77.11321,1999,4,14,0.001062,0.7,7.89,7.17
28.67591,77.11321,1999,4,15,0.001315,0.74,7.69,7.67
28.67591,77.11321,1999,4,16,0.001482,0.64,7.88,6.59
28.67591,77.11321,1999,4,17,0.002655,0.61,8.33,6.37
28.67591,77.11321,1999,4,18,0.003305,0.57,8.33,5.98
28.67591,77.11321,1999,4,19,0.002438,0.57,8.55,5.93
28.67591,77.11321,1999,4,20,0.002358,0.59,8.56,6.22
28.67591,77.11321,1999,4,21,0.00368,0.57,9.05,6.02
28.67591,77.11321,1999,4,22,0.003843,0.56,8.74,5.95
28.67591,77.11321,1999,4,23,0.003736,0.61,8.42,6.45
28.67591,77.11321,1999,4,24,0.002368,0.57,8.53,6.08
28.67591,77.11321,1999,4,25,0.002347,0.68,8.61,7.25
28.67591,77.11321,1999,4,26,0.001915,0.63,8.33,6.7
28.67591,77.11321,1999,4,27,0.001565,0.67,8.36,7.16
28.67591,77.11321,1999,4,28,0.001691,0.64,8.74,6.87
28.67591,77.11321,1999,4,29,0.002331,0.59,8.81,6.32
28.67591,77.11321,1999,4,30,0.003385,0.61,9.19,6.6
28.67591,77.11321,1999,5,1,0.003835,0.56,9.85,6.09
28.67591,77.11321,1999,5,2,0.002774,0.61,9,6.65
28.67591,77.11321,1999,5,3,0.002692,0.63,9.78,6.83
28.67591,77.11321,1999,5,4,0.003167,0.61,9.55,6.68
28.67591,77.11321,1999,5,5,0.005124,0.6,9.17,6.54
28.67591,77.11321,1999,5,6,0.004786,0.66,9.08,7.2
28.67591,77.11321,1999,5,7,0.005045,0.65,9.22,7.08
28.67591,77.11321,1999,5,8,0.005788,0.6,10.18,6.6
28.67591,77.11321,1999,5,9,0.005644,0.56,9.75,6.12
28.67591,77.11321,1999,5,10,0.005114,0.59,9.76,6.55
28.67591,77.11321,1999,5,11,0.005678,0.64,9.17,7.09
28.67591,77.11321,1999,5,12,0.006958,0.53,9.75,5.89
28.67591,77.11321,1999,5,13,0.009144,0.62,9.4,6.92
28.67591,77.11321,1999,5,14,0.008828,0.63,8.79,7.01
28.67591,77.11321,1999,5,15,0.006876,0.66,8.83,7.31
28.67591,77.11321,1999,5,16,0.006067,0.63,9.25,7.06
28.67591,77.11321,1999,5,17,0.006117,0.64,9.72,7.19
28.67591,77.11321,1999,5,18,0.005011,0.65,9.62,7.31
28.67591,77.11321,1999,5,19,0.005611,0.59,9.93,6.63
28.67591,77.11321,1999,5,20,0.009218,0.56,10.15,6.26
28.67591,77.11321,1999,5,21,0.009864,0.43,9.88,4.8
28.67591,77.11321,1999,5,22,0.009972,0.6,10.26,6.71
28.67591,77.11321,1999,5,23,0.014247,0.49,10.53,5.56
28.67591,77.11321,1999,5,24,0.013493,0.52,9.87,5.85
28.67591,77.11321,1999,5,25,0.009303,0.6,9.52,6.72
28.67591,77.11321,1999,5,26,0.00551,0.7,9.21,7.84
28.67591,77.11321,1999,5,27,0.003565,0.7,9.02,7.85
28.67591,77.11321,1999,5,28,0.003123,0.71,8.65,7.96
28.67591,77.11321,1999,5,29,0.00669,0.65,9.38,7.33
28.67591,77.11321,1999,5,30,0.007717,0.58,9.33,6.55
28.67591,77.11321,1999,5,31,0.008358,0.59,10.03,6.68
28.67591,77.11321,1999,6,1,0.008737,0.55,9.42,6.22
28.67591,77.11321,1999,6,2,0.008622,0.55,9.71,6.24
28.67591,77.11321,1999,6,3,0.010854,0.66,9.44,7.5
28.67591,77.11321,1999,6,4,0.009851,0.45,9.94,5.12
28.67591,77.11321,1999,6,5,0.009791,0.61,9.24,6.91
28.67591,77.11321,1999,6,6,0.008305,0.6,9.4,6.8
28.67591,77.11321,1999,6,7,0.009793,0.6,9.96,6.84
28.67591,77.11321,1999,6,8,0.0092,0.53,10.19,6.01
28.67591,77.11321,1999,6,9,0.0087,0.54,9.82,6.12
28.67591,77.11321,1999,6,10,0.010361,0.51,10.58,5.83
28.67591,77.11321,1999,6,11,0.010452,0.62,10.3,7.09
28.67591,77.11321,1999,6,12,0.012173,0.5,10.19,5.73
28.67591,77.11321,1999,6,13,0.009438,0.64,9.89,7.28
28.67591,77.11321,1999,6,14,0.008644,0.61,9.94,6.94
28.67591,77.11321,1999,6,15,0.0102,0.6,9.85,6.87
28.67591,77.11321,1999,6,16,0.009209,0.6,10.45,6.86
28.67591,77.11321,1999,6,17,0.012576,0.38,10.67,4.3
28.67591,77.11321,1999,6,18,0.01433,0.56,10.41,6.37
28.67591,77.11321,1999,6,19,0.014762,0.6,10.21,6.89
28.67591,77.11321,1999,6,20,0.015354,0.5,10.81,5.75
28.67591,77.11321,1999,6,21,0.01489,0.34,10.77,3.89
28.67591,77.11321,1999,6,22,0.013593,0.54,10.51,6.17
28.67591,77.11321,1999,6,23,0.01303,0.55,10.05,6.27
28.67591,77.11321,1999,6,24,0.011813,0.6,9.63,6.87
28.67591,77.11321,1999,6,25,0.012237,0.6,10,6.87
28.67591,77.11321,1999,6,26,0.012593,0.6,10.21,6.82
28.67591,77.11321,1999,6,27,0.012771,0.59,10.62,6.71
28.67591,77.11321,1999,6,28,0.016628,0.4,11.04,4.52
28.67591,77.11321,1999,6,29,0.015163,0.54,10.8,6.15
28.67591,77.11321,1999,6,30,0.014987,0.57,10.64,6.51
28.67591,77.11321,1999,7,1,0.014125,0.57,10.52,6.42
28.67591,77.11321,1999,7,2,0.014618,0.58,10.7,6.58
28.67591,77.11321,1999,7,3,0.014002,0.5,10.75,5.71
28.67591,77.11321,1999,7,4,0.01498,0.52,10.59,5.89
28.67591,77.11321,1999,7,5,0.015999,0.52,10.44,5.84
28.67591,77.11321,1999,7,6,0.014451,0.52,10.26,5.94
28.67591,77.11321,1999,7,7,0.01339,0.52,10.36,5.84
28.67591,77.11321,1999,7,8,0.013738,0.49,10.45,5.59
28.67591,77.11321,1999,7,9,0.013273,0.49,10.74,5.56
28.67591,77.11321,1999,7,10,0.013179,0.61,11.1,6.89
28.67591,77.11321,1999,7,11,0.014457,0.57,10.48,6.41
28.67591,77.11321,1999,7,12,0.016404,0.47,10.64,5.31
28.67591,77.11321,1999,7,13,0.014073,0.57,10.29,6.45
28.67591,77.11321,1999,7,14,0.012961,0.54,10.16,6.04
28.67591,77.11321,1999,7,15,0.012015,0.54,10.4,6.11
28.67591,77.11321,1999,7,16,0.01407,0.54,10.79,6.07
28.67591,77.11321,1999,7,17,0.014959,0.55,10.58,6.19
28.67591,77.11321,1999,7,18,0.018254,0.04,10.5,0.48
28.67591,77.11321,1999,7,19,0.019886,0.3,10.47,3.36
28.67591,77.11321,1999,7,20,0.020122,0.28,10.28,3.11
28.67591,77.11321,1999,7,21,0.020163,0.23,10.39,2.51
28.67591,77.11321,1999,7,22,0.018505,0.32,10.32,3.6
28.67591,77.11321,1999,7,23,0.018571,0.27,10.47,3.03
28.67591,77.11321,1999,7,24,0.019078,0.45,10.54,5.04
28.67591,77.11321,1999,7,25,0.017961,0.41,10.39,4.56
28.67591,77.11321,1999,7,26,0.016146,0.64,10.33,7.12
28.67591,77.11321,1999,7,27,0.01687,0.23,10.26,2.51
28.67591,77.11321,1999,7,28,0.019084,0.19,10.36,2.12
28.67591,77.11321,1999,7,29,0.01855,0.36,10.42,3.96
28.67591,77.11321,1999,7,30,0.019083,0.35,10.31,3.9
28.67591,77.11321,1999,7,31,0.019086,0.36,10.37,3.99
28.67591,77.11321,1999,8,1,0.01821,0.49,10.08,5.36
28.67591,77.11321,1999,8,2,0.018624,0.51,10.38,5.62
28.67591,77.11321,1999,8,3,0.018601,0.52,10.13,5.65
28.67591,77.11321,1999,8,4,0.017562,0.52,10.23,5.64
28.67591,77.11321,1999,8,5,0.018636,0.51,10.32,5.49
28.67591,77.11321,1999,8,6,0.019437,0.41,10.39,4.46
28.67591,77.11321,1999,8,7,0.0186,0.64,10.21,6.88
28.67591,77.11321,1999,8,8,0.018226,0.47,10.48,5.04
28.67591,77.11321,1999,8,9,0.019027,0.35,10.4,3.82
28.67591,77.11321,1999,8,10,0.018858,0.48,10.5,5.17
28.67591,77.11321,1999,8,11,0.020128,0.32,10.45,3.46
28.67591,77.11321,1999,8,12,0.018781,0.53,10.42,5.69
28.67591,77.11321,1999,8,13,0.017255,0.53,10.08,5.61
28.67591,77.11321,1999,8,14,0.01641,0.55,9.51,5.89
28.67591,77.11321,1999,8,15,0.014936,0.55,9.77,5.84
28.67591,77.11321,1999,8,16,0.014979,0.56,10.2,5.9
28.67591,77.11321,1999,8,17,0.015514,0.34,10.42,3.54
28.67591,77.11321,1999,8,18,0.016764,0.42,10.5,4.44
28.67591,77.11321,1999,8,19,0.017573,0.53,10.64,5.6
28.67591,77.11321,1999,8,20,0.016776,0.46,10.71,4.81
28.67591,77.11321,1999,8,21,0.015173,0.6,10.6,6.28
28.67591,77.11321,1999,8,22,0.013172,0.6,10.55,6.2
28.67591,77.11321,1999,8,23,0.013798,0.58,10.41,5.99
28.67591,77.11321,1999,8,24,0.013708,0.58,10.15,5.99
28.67591,77.11321,1999,8,25,0.013351,0.56,9.93,5.78
28.67591,77.11321,1999,8,26,0.014299,0.56,10.25,5.78
28.67591,77.11321,1999,8,27,0.014965,0.59,10.08,6.07
28.67591,77.11321,1999,8,28,0.01367,0.53,9.67,5.42
28.67591,77.11321,1999,8,29,0.013485,0.54,9.52,5.52
28.67591,77.11321,1999,8,30,0.013584,0.57,9.89,5.82
28.67591,77.11321,1999,8,31,0.012948,0.51,10.12,5.18
28.67591,77.11321,1999,9,1,0.014146,0.41,10.44,4.17
28.67591,77.11321,1999,9,2,0.015853,0.49,10.09,4.87
28.67591,77.11321,1999,9,3,0.015585,0.43,10.16,4.25
28.67591,77.11321,1999,9,4,0.015357,0.53,10.21,5.31
28.67591,77.11321,1999,9,5,0.017895,0.19,10.25,1.89
28.67591,77.11321,1999,9,6,0.018801,0.04,10.02,0.39
28.67591,77.11321,1999,9,7,0.018719,0.26,10.19,2.56
28.67591,77.11321,1999,9,8,0.018202,0.26,10.29,2.58
28.67591,77.11321,1999,9,9,0.018897,0.42,10.22,4.07
28.67591,77.11321,1999,9,10,0.017793,0.26,10.16,2.49
28.67591,77.11321,1999,9,11,0.017603,0.41,10.23,3.96
28.67591,77.11321,1999,9,12,0.016805,0.47,9.94,4.53
28.67591,77.11321,1999,9,13,0.017367,0.52,10.25,5.01
28.67591,77.11321,1999,9,14,0.016545,0.54,10.23,5.17
28.67591,77.11321,1999,9,15,0.015883,0.54,9.95,5.16
28.67591,77.11321,1999,9,16,0.015624,0.68,9.6,6.39
28.67591,77.11321,1999,9,17,0.015971,0.55,9.91,5.16
28.67591,77.11321,1999,9,18,0.01445,0.52,10.23,4.83
28.67591,77.11321,1999,9,19,0.016159,0.32,10.4,2.98
28.67591,77.11321,1999,9,20,0.015678,0.62,9.88,5.71
28.67591,77.11321,1999,9,21,0.013066,0.58,9.66,5.31
28.67591,77.11321,1999,9,22,0.011876,0.55,10.16,5.05
28.67591,77.11321,1999,9,23,0.015972,0.56,10.15,5.1
28.67591,77.11321,1999,9,24,0.016102,0.46,10.14,4.15
28.67591,77.11321,1999,9,25,0.014576,0.54,9.48,4.83
28.67591,77.11321,1999,9,26,0.012735,0.58,9.37,5.24
28.67591,77.11321,1999,9,27,0.013965,0.52,9.45,4.62
28.67591,77.11321,1999,9,28,0.015507,0.51,9.58,4.49
28.67591,77.11321,1999,9,29,0.016065,0.54,9.54,4.8
28.67591,77.11321,1999,9,30,0.016819,0.48,10.02,4.25
28.67591,77.11321,1999,10,1,0.015691,0.58,10.02,5.08
28.67591,77.11321,1999,10,2,0.015708,0.43,9.93,3.76
28.67591,77.11321,1999,10,3,0.014567,0.41,9.87,3.51
28.67591,77.11321,1999,10,4,0.015536,0.42,9.67,3.58
28.67591,77.11321,1999,10,5,0.015045,0.47,9.71,4.04
28.67591,77.11321,1999,10,6,0.01471,0.42,9.66,3.58
28.67591,77.11321,1999,10,7,0.011694,0.6,8.98,5.02
28.67591,77.11321,1999,10,8,0.007633,0.64,8.3,5.37
28.67591,77.11321,1999,10,9,0.006095,0.63,8.2,5.21
28.67591,77.11321,1999,10,10,0.005421,0.66,8.2,5.48
28.67591,77.11321,1999,10,11,0.005892,0.63,8.23,5.15
28.67591,77.11321,1999,10,12,0.005985,0.63,8.25,5.14
28.67591,77.11321,1999,10,13,0.006434,0.65,8.12,5.3
28.67591,77.11321,1999,10,14,0.005015,0.63,8.34,5.09
28.67591,77.11321,1999,10,15,0.005286,0.61,8.07,4.84
28.67591,77.11321,1999,10,16,0.006049,0.67,8.14,5.35
28.67591,77.11321,1999,10,17,0.006416,0.64,8,5.08
28.67591,77.11321,1999,10,18,0.007525,0.68,8.37,5.35
28.67591,77.11321,1999,10,19,0.007432,0.7,8.07,5.48
28.67591,77.11321,1999,10,20,0.005779,0.61,8.01,4.76
28.67591,77.11321,1999,10,21,0.006726,0.66,7.95,5.11
28.67591,77.11321,1999,10,22,0.00728,0.65,8.06,4.96
28.67591,77.11321,1999,10,23,0.006664,0.67,8.01,5.11
28.67591,77.11321,1999,10,24,0.005018,0.65,7.95,4.93
28.67591,77.11321,1999,10,25,0.004569,0.66,7.95,4.95
28.67591,77.11321,1999,10,26,0.004475,0.64,8.15,4.75
28.67591,77.11321,1999,10,27,0.004465,0.65,8.01,4.79
28.67591,77.11321,1999,10,28,0.004819,0.65,7.95,4.77
28.67591,77.11321,1999,10,29,0.004834,0.66,8.11,4.83
28.67591,77.11321,1999,10,30,0.004926,0.64,7.96,4.65
28.67591,77.11321,1999,10,31,0.005023,0.63,8.45,4.53
28.67591,77.11321,1999,11,1,0.00538,0.7,8.07,5.01
28.67591,77.11321,1999,11,2,0.004798,0.69,7.83,4.89
28.67591,77.11321,1999,11,3,0.003991,0.67,7.84,4.73
28.67591,77.11321,1999,11,4,0.004396,0.66,7.86,4.64
28.67591,77.11321,1999,11,5,0.005411,0.66,7.95,4.62
28.67591,77.11321,1999,11,6,0.005552,0.65,8.33,4.51
28.67591,77.11321,1999,11,7,0.004706,0.63,7.84,4.29
28.67591,77.11321,1999,11,8,0.002862,0.66,7.05,4.49
28.67591,77.11321,1999,11,9,0.002682,0.66,7.11,4.49
28.67591,77.11321,1999,11,10,0.002478,0.64,7.13,4.27
28.67591,77.11321,1999,11,11,0.002815,0.65,7.3,4.35
28.67591,77.11321,1999,11,12,0.003183,0.65,7.36,4.3
28.67591,77.11321,1999,11,13,0.002944,0.64,7.24,4.24
28.67591,77.11321,1999,11,14,0.004282,0.65,7.48,4.26
28.67591,77.11321,1999,11,15,0.004077,0.64,7.36,4.18
28.67591,77.11321,1999,11,16,0.002986,0.65,7.23,4.22
28.67591,77.11321,1999,11,17,0.002351,0.66,6.81,4.23
28.67591,77.11321,1999,11,18,0.001964,0.64,6.96,4.1
28.67591,77.11321,1999,11,19,0.00212,0.65,7.07,4.12
28.67591,77.11321,1999,11,20,0.002408,0.65,7.12,4.1
28.67591,77.11321,1999,11,21,0.002181,0.64,7.17,4.02
28.67591,77.11321,1999,11,22,0.002327,0.64,7.15,4
28.67591,77.11321,1999,11,23,0.002358,0.64,7.94,3.95
28.67591,77.11321,1999,11,24,0.003028,0.57,8.45,3.52
28.67591,77.11321,1999,11,25,0.003154,0.66,7.29,4.07
28.67591,77.11321,1999,11,26,0.003359,0.73,6.99,4.47
28.67591,77.11321,1999,11,27,0.002384,0.73,6.82,4.45
28.67591,77.11321,1999,11,28,0.002084,0.72,7.02,4.35
28.67591,77.11321,1999,11,29,0.002662,0.72,7.24,4.34
28.67591,77.11321,1999,11,30,0.002759,0.72,7.15,4.33
28.67591,77.11321,1999,12,1,0.002708,0.72,7.02,4.31
28.67591,77.11321,1999,12,2,0.002371,0.67,6.93,4.02
28.67591,77.11321,1999,12,3,0.002437,0.68,6.8,4.02
28.67591,77.11321,1999,12,4,0.002522,0.68,6.85,4.01
28.67591,77.11321,1999,12,5,0.002283,0.68,6.81,4.04
28.67591,77.11321,1999,12,6,0.002167,0.67,7.14,3.96
28.67591,77.11321,1999,12,7,0.002883,0.32,8.08,1.87
28.67591,77.11321,1999,12,8,0.003389,0.64,7.1,3.76
28.67591,77.11321,1999,12,9,0.004194,0.66,7,3.87
28.67591,77.11321,1999,12,10,0.002024,0.68,6.54,3.97
28.67591,77.11321,1999,12,11,0.001869,0.68,6.6,3.91
28.67591,77.11321,1999,12,12,0.0019,0.67,6.52,3.88
28.67591,77.11321,1999,12,13,0.002029,0.66,6.57,3.81
28.67591,77.11321,1999,12,14,0.001901,0.67,6.35,3.87
28.67591,77.11321,1999,12,15,0.001783,0.67,6.39,3.85
28.67591,77.11321,1999,12,16,0.002086,0.67,6.53,3.86
28.67591,77.11321,1999,12,17,0.002438,0.68,6.42,3.93
28.67591,77.11321,1999,12,18,0.002496,0.65,6.67,3.74
28.67591,77.11321,1999,12,19,0.002657,0.65,6.73,3.73
28.67591,77.11321,1999,12,20,0.00256,0.66,7.02,3.78
28.67591,77.11321,1999,12,21,0.002042,0.61,7.27,3.51
28.67591,77.11321,1999,12,22,0.001966,0.64,7.77,3.67
28.67591,77.11321,1999,12,23,0.001797,0.56,7.78,3.23
28.67591,77.11321,1999,12,24,0.001542,0.59,7.04,3.36
28.67591,77.11321,1999,12,25,0.001374,0.67,6.41,3.85
28.67591,77.11321,1999,12,26,0.001477,0.65,6.59,3.73
28.67591,77.11321,1999,12,27,0.001638,0.65,6.62,3.74
28.67591,77.11321,1999,12,28,0.001749,0.58,7.01,3.36
28.67591,77.11321,1999,12,29,0.001779,0.62,6.85,3.59
28.67591,77.11321,1999,12,30,0.001794,0.63,6.62,3.63
28.67591,77.11321,1999,12,31,0.001868,0.56,6.9,3.26
28.67591,77.11321,2000,1,1,0.001992,0.57,6.74,3.3
28.67591,77.11321,2000,1,2,0.001951,0.47,7.09,2.71
28.67591,77.11321,2000,1,3,0.001871,0.52,6.83,3.04
28.67591,77.11321,2000,1,4,0.001907,0.51,6.68,2.98
28.67591,77.11321,2000,1,5,0.00196,0.51,6.79,3.01
28.67591,77.11321,2000,1,6,0.001937,0.53,6.87,3.13
28.67591,77.11321,2000,1,7,0.001706,0.47,7.73,2.78
28.67591,77.11321,2000,1,8,0.001663,0.48,8.03,2.84
28.67591,77.11321,2000,1,9,0.003063,0.22,8.49,1.31
28.67591,77.11321,2000,1,10,0.005057,0.36,8.56,2.18
28.67591,77.11321,2000,1,11,0.004212,0.65,7.32,3.9
28.67591,77.11321,2000,1,12,0.004683,0.59,8.17,3.57
28.67591,77.11321,2000,1,13,0.006465,0.5,7.46,3.03
28.67591,77.11321,2000,1,14,0.002573,0.71,6.43,4.31
28.67591,77.11321,2000,1,15,0.00235,0.73,5.95,4.48
28.67591,77.11321,2000,1,16,0.002692,0.76,5.99,4.7
28.67591,77.11321,2000,1,17,0.002439,0.76,6.53,4.69
28.67591,77.11321,2000,1,18,0.002468,0.65,6.77,4.04
28.67591,77.11321,2000,1,19,0.003412,0.72,6.85,4.48
28.67591,77.11321,2000,1,20,0.003249,0.75,6.65,4.69
28.67591,77.11321,2000,1,21,0.003883,0.71,7.13,4.48
28.67591,77.11321,2000,1,22,0.003837,0.35,7.7,2.23
28.67591,77.11321,2000,1,23,0.004864,0.72,6.88,4.59
28.67591,77.11321,2000,1,24,0.00442,0.73,6.67,4.69
28.67591,77.11321,2000,1,25,0.004724,0.5,8.14,3.21
28.67591,77.11321,2000,1,26,0.004883,0.63,7.56,4.07
28.67591,77.11321,2000,1,27,0.004893,0.47,7.59,3.08
28.67591,77.11321,2000,1,28,0.004347,0.74,6.7,4.88
28.67591,77.11321,2000,1,29,0.003144,0.75,6.8,4.97
28.67591,77.11321,2000,1,30,0.002963,0.74,6.98,4.96
28.67591,77.11321,2000,1,31,0.002914,0.7,7.45,4.7
28.67591,77.11321,2000,2,1,0.002949,0.74,7.16,5.03
28.67591,77.11321,2000,2,2,0.003481,0.5,7.83,3.41
28.67591,77.11321,2000,2,3,0.003976,0.65,7.5,4.49
28.67591,77.11321,2000,2,4,0.003845,0.55,8.31,3.83
28.67591,77.11321,2000,2,5,0.006633,0.33,8.08,2.32
28.67591,77.11321,2000,2,6,0.005784,0.49,7.13,3.46
28.67591,77.11321,2000,2,7,0.005207,0.38,7.4,2.69
28.67591,77.11321,2000,2,8,0.004784,0.46,7.26,3.24
28.67591,77.11321,2000,2,9,0.004437,0.68,6.69,4.84
28.67591,77.11321,2000,2,10,0.004928,0.25,7.98,1.81
28.67591,77.11321,2000,2,11,0.006449,0.34,7.81,2.48
28.67591,77.11321,2000,2,12,0.004676,0.56,6.96,4.1
28.67591,77.11321,2000,2,13,0.003731,0.69,6.42,5.05
28.67591,77.11321,2000,2,14,0.004117,0.76,6.99,5.6
28.67591,77.11321,2000,2,15,0.003836,0.73,6.88,5.44
28.67591,77.11321,2000,2,16,0.003509,0.74,6.66,5.58
28.67591,77.11321,2000,2,17,0.003004,0.76,6.5,5.74
28.67591,77.11321,2000,2,18,0.003113,0.76,6.48,5.82
28.67591,77.11321,2000,2,19,0.003104,0.77,6.57,5.88
28.67591,77.11321,2000,2,20,0.003321,0.72,7.68,5.56
28.67591,77.11321,2000,2,21,0.003862,0.73,7.14,5.68
28.67591,77.11321,2000,2,22,0.003459,0.72,6.96,5.68
28.67591,77.11321,2000,2,23,0.002943,0.79,6.43,6.21
28.67591,77.11321,2000,2,24,0.003005,0.78,6.69,6.18
28.67591,77.11321,2000,2,25,0.00283,0.78,6.52,6.22
28.67591,77.11321,2000,2,26,0.002848,0.76,6.78,6.14
28.67591,77.11321,2000,2,27,0.002805,0.77,6.88,6.23
28.67591,77.11321,2000,2,28,0.003366,0.76,7.07,6.18
28.67591,77.11321,2000,2,29,0.004202,0.67,7.7,5.48
28.67591,77.11321,2000,3,1,0.005684,0.41,9.04,3.39
28.67591,77.11321,2000,3,2,0.005287,0.7,7.61,5.79
28.67591,77.11321,2000,3,3,0.004061,0.74,7.49,6.24
28.67591,77.11321,2000,3,4,0.004353,0.64,8.14,5.4
28.67591,77.11321,2000,3,5,0.003315,0.66,7.31,5.58
28.67591,77.11321,2000,3,6,0.003035,0.72,7.18,6.15
28.67591,77.11321,2000,3,7,0.002745,0.71,7.57,6.06
28.67591,77.11321,2000,3,8,0.002553,0.72,7.01,6.22
28.67591,77.11321,2000,3,9,0.002448,0.75,7.04,6.54
28.67591,77.11321,2000,3,10,0.002236,0.74,7.58,6.45
28.67591,77.11321,2000,3,11,0.003511,0.69,7.73,6.06
28.67591,77.11321,2000,3,12,0.002666,0.69,7.54,6.15
28.67591,77.11321,2000,3,13,0.003768,0.66,7.92,5.87
28.67591,77.11321,2000,3,14,0.004039,0.77,7.18,6.89
28.67591,77.11321,2000,3,15,0.003033,0.77,7.07,6.97
28.67591,77.11321,2000,3,16,0.003296,0.75,7.4,6.75
28.67591,77.11321,2000,3,17,0.003927,0.74,7.89,6.75
28.67591,77.11321,2000,3,18,0.0023,0.77,7.26,7.01
28.67591,77.11321,2000,3,19,0.002116,0.78,7.04,7.17
28.67591,77.11321,2000,3,20,0.002181,0.76,7.79,7.07
28.67591,77.11321,2000,3,21,0.002691,0.4,8.61,3.76
28.67591,77.11321,2000,3,22,0.004778,0.76,8.44,7.09
28.67591,77.11321,2000,3,23,0.004871,0.74,8.01,6.98
28.67591,77.11321,2000,3,24,0.005124,0.78,7.5,7.34
28.67591,77.11321,2000,3,25,0.003461,0.78,7.69,7.38
28.67591,77.11321,2000,3,26,0.002967,0.77,7.84,7.4
28.67591,77.11321,2000,3,27,0.002758,0.77,7.91,7.43
28.67591,77.11321,2000,3,28,0.002215,0.77,8.09,7.46
28.67591,77.11321,2000,3,29,0.002841,0.77,8.86,7.41
28.67591,77.11321,2000,3,30,0.003451,0.78,8.24,7.56
